"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output from_scratch_j4.csv 1",,,,"Date:","18 May 2016 08:19:43 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
0.0,0.0,98.990,0.0,0.0,1.010,1.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,33.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,4.631,0.125,70.338,24.781,0.0,0.125,4469956608.0,271192064.0,8362237952.0,16399826944.0
4.0,0.0,95.0,1.0,0.0,0.0,0.0,4.040,37.374,58.586,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,19.192,14.141,62.626,4.040,0.0,0.0,0.0,0.0,73.737,26.263,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.767,2.390,83.648,11.195,0.0,0.0,4473618432.0,277655552.0,8340811776.0,16411127808.0
13.131,6.061,77.778,3.030,0.0,0.0,6.122,8.163,54.082,31.633,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,40.816,3.061,38.776,17.347,0.0,0.0,11.881,7.921,70.297,9.901,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,6.122,90.816,3.061,0.0,0.0,9.296,3.769,78.643,8.291,0.0,0.0,4487397376.0,278839296.0,8389472256.0,16347504640.0
0.0,3.0,92.0,5.0,0.0,0.0,0.990,4.950,37.624,56.436,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.020,15.152,55.556,27.273,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,5.102,30.612,63.265,1.020,0.0,0.0,0.883,6.683,81.211,11.223,0.0,0.0,4480749568.0,269537280.0,8338522112.0,16414404608.0
2.0,3.0,95.0,0.0,0.0,0.0,0.990,0.990,65.347,31.683,0.0,0.990,1.0,1.0,98.0,0.0,0.0,0.0,36.364,1.010,62.626,0.0,0.0,0.0,5.155,31.959,62.887,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,20.202,55.556,24.242,0.0,0.0,0.0,1.980,91.089,6.931,0.0,0.0,5.905,7.412,78.643,7.915,0.0,0.126,4485775360.0,269692928.0,8334061568.0,16413683712.0
4.040,14.141,81.818,0.0,0.0,0.0,0.0,2.941,97.059,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,1.0,1.0,98.0,0.0,0.0,0.0,55.556,1.010,43.434,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,21.212,3.030,75.758,0.0,0.0,0.0,10.237,2.996,86.642,0.125,0.0,0.0,4501614592.0,270585856.0,8348655616.0,16382357504.0
9.091,8.081,82.828,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.0,0.0,59.0,0.0,0.0,0.0,35.354,0.0,64.646,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,45.0,3.0,52.0,0.0,0.0,0.0,16.562,1.506,81.932,0.0,0.0,0.0,4516184064.0,270614528.0,8353427456.0,16362987520.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,99.010,0.990,0.0,0.0,0.0,0.0,12.500,0.125,87.375,0.0,0.0,0.0,4516052992.0,270614528.0,8353427456.0,16363118592.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,30.0,0.0,70.0,0.0,0.0,0.0,0.990,0.990,98.020,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,16.375,0.250,83.375,0.0,0.0,0.0,4515622912.0,270614528.0,8353427456.0,16363548672.0
3.960,9.901,85.149,0.0,0.0,0.990,2.970,0.0,94.059,2.970,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,1.129,1.255,97.365,0.251,0.0,0.0,4516290560.0,270626816.0,8354193408.0,16362102784.0
2.020,0.0,97.980,0.0,0.0,0.0,39.0,0.0,56.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,0.0,1.0,94.0,5.0,0.0,0.0,5.514,0.125,92.857,1.378,0.0,0.125,4516671488.0,270643200.0,8356208640.0,16359690240.0
1.0,1.0,97.0,0.0,0.0,1.0,0.0,0.0,99.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.251,0.125,99.122,0.376,0.0,0.125,4516696064.0,270643200.0,8357707776.0,16358166528.0
3.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,97.980,2.020,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.584,1.980,56.436,0.0,0.0,0.0,4.0,0.0,94.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,6.148,0.376,92.848,0.502,0.0,0.125,4516737024.0,270647296.0,8360583168.0,16355246080.0
2.020,1.010,96.970,0.0,0.0,0.0,1.0,0.0,97.0,2.0,0.0,0.0,0.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,2.970,0.990,96.040,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.877,0.251,98.371,0.501,0.0,0.0,4516438016.0,270647296.0,8363675648.0,16352452608.0
4.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,0.0,0.0,1.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,46.465,1.010,52.525,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.026,0.125,92.472,0.376,0.0,0.0,4519325696.0,270651392.0,8365862912.0,16347373568.0
3.030,0.0,96.970,0.0,0.0,0.0,1.0,0.0,90.0,9.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,1.961,0.980,97.059,0.0,0.0,0.0,1.980,0.990,97.030,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.961,0.980,97.059,0.0,0.0,0.0,1.0,0.0,89.0,10.0,0.0,0.0,1.250,0.375,96.0,2.375,0.0,0.0,4519432192.0,270659584.0,8367525888.0,16345595904.0
16.832,0.0,80.198,0.0,0.0,2.970,1.020,0.0,97.959,1.020,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,76.768,4.040,19.192,0.0,0.0,0.0,2.020,0.0,97.980,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,12.547,0.627,86.198,0.251,0.0,0.376,4562530304.0,270663680.0,8377417728.0,16292601856.0
0.0,3.061,95.918,1.020,0.0,0.0,1.980,3.960,92.079,1.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,7.071,3.030,89.899,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.891,0.0,89.109,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.503,1.502,95.494,0.501,0.0,0.0,4261330944.0,270667776.0,8394207232.0,16577007616.0
2.970,0.0,96.040,0.0,0.0,0.990,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,38.776,0.0,61.224,0.0,0.0,0.0,1.010,0.0,97.980,1.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,5.388,0.125,94.236,0.125,0.0,0.125,4261597184.0,270671872.0,8394698752.0,16576245760.0
3.0,1.0,95.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,97.980,2.020,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.0,97.030,1.980,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.501,0.251,98.747,0.376,0.0,0.125,4261867520.0,270675968.0,8396320768.0,16574349312.0
14.141,2.020,79.798,0.0,0.0,4.040,13.131,0.0,86.869,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,1.961,0.0,98.039,0.0,0.0,0.0,38.384,3.030,58.586,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,1.0,96.0,0.0,0.0,0.0,0.0,0.0,73.737,26.263,0.0,0.0,8.772,0.752,86.717,3.258,0.0,0.501,4266766336.0,270688256.0,8412884992.0,16552873984.0
30.303,0.0,66.667,0.0,0.0,3.030,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.990,2.970,94.059,1.980,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,0.990,97.030,1.980,0.0,0.0,4.250,0.750,94.250,0.375,0.0,0.375,4265955328.0,270688256.0,8452128768.0,16514441216.0
3.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31.0,1.0,67.0,1.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,4.631,0.250,94.743,0.375,0.0,0.0,4264882176.0,270688256.0,8454377472.0,16513265664.0
0.0,0.0,100.0,0.0,0.0,0.0,3.922,1.961,93.137,0.0,0.0,0.980,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,0.624,0.250,98.627,0.375,0.0,0.125,4264964096.0,270692352.0,8457719808.0,16509837312.0
3.030,0.0,96.970,0.0,0.0,0.0,2.020,0.0,96.970,0.0,0.0,1.010,0.990,0.0,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,53.465,1.980,42.574,1.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.960,0.990,95.050,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,7.925,0.252,91.698,0.126,0.0,0.0,4270686208.0,270692352.0,8461004800.0,16500830208.0
0.0,1.0,99.0,0.0,0.0,0.0,3.061,0.0,95.918,0.0,0.0,1.020,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,69.0,30.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.980,54.902,43.137,0.0,0.980,0.502,0.376,89.711,9.159,0.0,0.251,4270784512.0,270704640.0,8466022400.0,16495702016.0
28.571,1.020,70.408,0.0,0.0,0.0,18.812,0.990,76.238,0.0,0.0,3.960,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,1.980,96.040,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,6.258,0.501,92.616,0.125,0.0,0.501,4270768128.0,270704640.0,8480641024.0,16481099776.0
10.891,1.980,87.129,0.0,0.0,0.0,10.101,1.010,83.838,0.0,0.0,5.051,1.980,0.0,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,90.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,4.380,0.751,94.243,0.0,0.0,0.626,4270567424.0,270704640.0,8504078336.0,16457863168.0
2.041,0.0,97.959,0.0,0.0,0.0,15.842,1.980,79.208,0.0,0.0,2.970,0.0,0.0,100.0,0.0,0.0,0.0,32.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,3.0,2.0,95.0,0.0,0.0,0.0,0.0,1.020,97.959,1.020,0.0,0.0,6.767,0.627,91.980,0.251,0.0,0.376,4270460928.0,270708736.0,8533385216.0,16428658688.0
0.0,0.0,100.0,0.0,0.0,0.0,9.091,1.010,88.889,0.0,0.0,1.010,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.990,0.990,96.040,1.980,0.0,0.0,1.252,0.501,97.997,0.125,0.0,0.125,4270628864.0,270708736.0,8542613504.0,16419262464.0
1.0,0.0,99.0,0.0,0.0,0.0,10.0,1.0,87.0,0.0,0.0,2.0,0.990,0.990,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44.554,0.990,54.455,0.0,0.0,0.0,7.0,2.0,82.0,8.0,0.0,1.0,4.082,0.0,95.918,0.0,0.0,0.0,0.0,1.0,45.0,54.0,0.0,0.0,8.385,0.751,82.728,7.760,0.0,0.375,4270534656.0,270721024.0,8559169536.0,16402788352.0
0.0,0.0,100.0,0.0,0.0,0.0,1.980,0.990,96.040,0.0,0.0,0.990,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,0.375,0.250,99.124,0.125,0.0,0.125,4270694400.0,270725120.0,8561291264.0,16400502784.0
0.0,0.990,99.010,0.0,0.0,0.0,7.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,32.323,1.010,66.667,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.030,2.020,94.949,0.0,0.0,0.0,0.0,0.990,97.030,1.980,0.0,0.0,5.257,0.876,93.492,0.250,0.0,0.125,4270678016.0,270729216.0,8567017472.0,16394788864.0
1.0,1.0,98.0,0.0,0.0,0.0,2.970,0.990,95.050,0.0,0.0,0.990,2.041,0.0,96.939,1.020,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,1.004,0.251,98.369,0.251,0.0,0.125,4270821376.0,270733312.0,8571568128.0,16390090752.0
1.0,0.0,99.0,0.0,0.0,0.0,3.030,0.0,96.970,0.0,0.0,0.0,34.653,1.980,62.376,0.990,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.980,98.020,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,0.500,94.375,0.125,0.0,0.0,4272803840.0,270737408.0,8574533632.0,16385138688.0
0.0,1.010,84.848,14.141,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,85.0,15.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,98.990,1.010,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.251,0.125,95.739,3.759,0.0,0.125,4273000448.0,270745600.0,8574873600.0,16384593920.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,45.455,1.010,53.535,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.061,0.0,93.939,0.0,0.0,0.0,0.0,1.0,97.0,2.0,0.0,0.0,6.758,0.375,92.741,0.125,0.0,0.0,4272742400.0,270749696.0,8575582208.0,16384139264.0
0.990,0.990,98.020,0.0,0.0,0.0,0.0,0.0,99.010,0.0,0.0,0.990,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,97.980,2.020,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,0.0,96.0,1.0,0.0,0.0,0.375,0.250,98.875,0.500,0.0,0.0,4272750592.0,270749696.0,8576843776.0,16382869504.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,0.990,97.030,0.990,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,34.694,0.0,65.306,0.0,0.0,0.0,6.061,0.0,92.929,1.010,0.0,0.0,5.019,0.125,94.479,0.251,0.0,0.125,4274536448.0,270753792.0,8580710400.0,16377212928.0
2.0,0.0,98.0,0.0,0.0,0.0,0.980,0.980,98.039,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,1.0,95.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,3.960,0.0,95.050,0.0,0.0,0.990,1.498,0.125,98.002,0.250,0.0,0.125,4274503680.0,270753792.0,8585117696.0,16372838400.0
1.020,0.0,85.714,13.265,0.0,0.0,1.0,0.0,86.0,13.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,3.960,85.149,8.911,0.0,0.0,44.444,4.040,51.515,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,20.792,7.921,71.287,0.0,0.0,0.0,4.950,1.980,92.079,0.0,0.0,0.990,9.273,2.256,84.085,4.386,0.0,0.0,4018294784.0,270766080.0,8591179776.0,16622972928.0
1.0,1.0,66.0,32.0,0.0,0.0,1.020,2.041,51.020,45.918,0.0,0.0,4.040,10.101,68.687,17.172,0.0,0.0,6.122,10.204,78.571,5.102,0.0,0.0,2.020,1.010,95.960,1.010,0.0,0.0,2.020,6.061,91.919,0.0,0.0,0.0,9.901,2.970,87.129,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.270,4.151,79.874,12.704,0.0,0.0,4022759424.0,271994880.0,8599318528.0,16609140736.0
