"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","mpdci",,,,"User:","root"
"Cmdline:","dstat -c -C 0,1,2,3,4,5,6,7,total -m --output 2_simult_j4.csv 1",,,,"Date:","17 May 2016 21:22:05 UTC"

"cpu0 usage",,,,,,"cpu1 usage",,,,,,"cpu2 usage",,,,,,"cpu3 usage",,,,,,"cpu4 usage",,,,,,"cpu5 usage",,,,,,"cpu6 usage",,,,,,"cpu7 usage",,,,,,"total cpu usage",,,,,,"memory usage",,,
"usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","usr","sys","idl","wai","hiq","siq","used","buff","cach","free"
7.143,8.163,83.673,1.020,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.980,0.990,80.198,16.832,0.0,0.0,0.0,0.0,81.818,18.182,0.0,0.0,21.212,12.121,45.455,21.212,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,1.010,1.010,79.798,18.182,0.0,0.0,28.713,1.980,49.505,19.802,0.0,0.0,7.384,3.129,77.347,12.140,0.0,0.0,4913983488.0,459206656.0,21909737472.0,2220285952.0
59.0,27.0,2.0,12.0,0.0,0.0,2.0,2.0,92.0,4.0,0.0,0.0,0.0,1.020,93.878,5.102,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.093,93.814,3.093,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,96.0,3.0,0.0,0.0,35.644,0.990,63.366,0.0,0.0,0.0,12.327,4.277,80.126,3.270,0.0,0.0,4984283136.0,482021376.0,21911183360.0,2125725696.0
53.061,28.571,2.041,16.327,0.0,0.0,1.010,0.0,92.929,6.061,0.0,0.0,0.0,1.031,88.660,10.309,0.0,0.0,0.0,1.010,91.919,7.071,0.0,0.0,0.0,5.882,94.118,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,1.010,92.929,5.051,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.801,4.660,82.997,5.542,0.0,0.0,5036888064.0,494743552.0,21918982144.0,2052599808.0
68.041,22.680,0.0,9.278,0.0,0.0,37.374,1.010,61.616,0.0,0.0,0.0,0.990,1.980,97.030,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.051,94.949,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.041,1.020,96.939,0.0,0.0,0.0,13.459,3.899,81.384,1.258,0.0,0.0,5094383616.0,509108224.0,21918982144.0,1980739584.0
10.309,6.186,56.701,26.804,0.0,0.0,0.990,0.990,74.257,23.762,0.0,0.0,1.0,2.0,94.0,3.0,0.0,0.0,1.010,1.010,92.929,5.051,0.0,0.0,0.0,5.941,94.059,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,24.490,15.306,26.531,33.673,0.0,0.0,2.041,13.265,66.327,18.367,0.0,0.0,4.684,5.443,76.076,13.797,0.0,0.0,5150597120.0,522477568.0,22025613312.0,1804525568.0
39.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,11.0,89.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,0.0,85.0,13.0,0.0,0.0,5.250,0.125,49.375,45.250,0.0,0.0,5149937664.0,522477568.0,22025613312.0,1805185024.0
1.0,4.0,59.0,36.0,0.0,0.0,0.0,2.0,60.0,38.0,0.0,0.0,6.186,8.247,46.392,39.175,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,102.0,-2.0,0.0,0.0,41.837,3.061,54.082,1.020,0.0,0.0,6.038,2.390,77.736,13.836,0.0,0.0,5162393600.0,526528512.0,22034915328.0,1779376128.0
22.680,17.526,50.515,8.247,0.0,1.031,0.0,0.0,100.0,0.0,0.0,0.0,6.122,10.204,73.469,10.204,0.0,0.0,19.0,7.0,60.0,14.0,0.0,0.0,0.0,5.051,94.949,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,41.584,1.980,56.436,0.0,0.0,0.0,11.349,5.044,79.319,4.288,0.0,0.0,5209055232.0,546250752.0,22041145344.0,1706762240.0
48.515,15.842,31.683,3.960,0.0,0.0,0.0,2.970,97.030,0.0,0.0,0.0,16.162,12.121,67.677,4.040,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.010,3.030,95.960,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,8.135,4.255,86.608,1.001,0.0,0.0,5276426240.0,564617216.0,22041149440.0,1621020672.0
32.353,4.902,54.902,6.863,0.0,0.980,0.0,3.093,94.845,2.062,0.0,0.0,4.0,4.0,88.0,4.0,0.0,0.0,0.0,1.0,96.0,3.0,0.0,0.0,1.031,4.124,91.753,2.062,0.0,1.031,1.0,0.0,99.0,0.0,0.0,0.0,0.0,3.030,96.970,0.0,0.0,0.0,34.375,33.333,16.667,15.625,0.0,0.0,9.217,6.692,79.798,4.040,0.0,0.253,5327663104.0,586403840.0,22066708480.0,1522438144.0
0.0,0.0,73.737,26.263,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,2.970,71.287,25.743,0.0,0.0,49.0,20.0,0.0,31.0,0.0,0.0,1.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.010,71.717,27.273,0.0,0.0,6.289,3.019,76.855,13.836,0.0,0.0,5392588800.0,592805888.0,22066708480.0,1451110400.0
61.386,21.782,11.881,4.950,0.0,0.0,34.343,0.0,65.657,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.0,1.0,85.0,0.0,0.0,0.0,0.0,3.030,96.970,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,14.018,3.129,82.353,0.501,0.0,0.0,5443293184.0,607219712.0,22066712576.0,1385988096.0
16.327,8.163,60.204,15.306,0.0,0.0,0.990,3.960,82.178,12.871,0.0,0.0,0.0,3.061,66.327,30.612,0.0,0.0,14.0,38.0,45.0,3.0,0.0,0.0,0.0,9.0,74.0,17.0,0.0,0.0,13.861,14.851,62.376,8.911,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,3.030,4.040,92.929,0.0,0.0,0.0,6.015,10.025,72.682,11.278,0.0,0.0,5259788288.0,500482048.0,22085783552.0,1657159680.0
0.0,1.0,99.0,0.0,0.0,0.0,38.384,0.0,61.616,0.0,0.0,0.0,52.475,8.911,33.663,4.950,0.0,0.0,25.253,2.020,72.727,0.0,0.0,0.0,1.0,3.0,96.0,0.0,0.0,0.0,2.020,2.020,95.960,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,14.912,2.506,82.080,0.501,0.0,0.0,5265584128.0,502415360.0,22085996544.0,1649217536.0
0.0,1.0,97.0,2.0,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,6.061,11.111,77.778,5.051,0.0,0.0,0.0,5.051,94.949,0.0,0.0,0.0,0.0,4.082,93.878,2.041,0.0,0.0,39.0,30.0,22.0,9.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,2.0,0.0,98.0,0.0,0.0,0.0,5.912,6.415,85.283,2.390,0.0,0.0,5305577472.0,526651392.0,22087630848.0,1583353856.0
14.0,4.0,61.0,21.0,0.0,0.0,52.525,23.232,22.222,2.020,0.0,0.0,16.832,3.960,63.366,15.842,0.0,0.0,0.0,0.980,95.098,3.922,0.0,0.0,16.495,4.124,64.948,14.433,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,97.0,2.0,0.0,0.0,12.281,4.637,75.689,7.393,0.0,0.0,5331718144.0,533463040.0,22193262592.0,1444769792.0
0.0,1.0,99.0,0.0,0.0,0.0,8.0,5.0,86.0,1.0,0.0,0.0,6.0,7.0,86.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,28.866,23.711,45.361,2.062,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.327,7.143,76.531,0.0,0.0,0.0,7.412,5.528,86.558,0.503,0.0,0.0,5392302080.0,551714816.0,22195240960.0,1363955712.0
48.980,2.041,48.980,0.0,0.0,0.0,10.0,4.0,78.0,8.0,0.0,0.0,56.566,7.071,23.232,13.131,0.0,0.0,1.010,2.020,94.949,2.020,0.0,0.0,2.0,1.0,87.0,10.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,8.911,6.931,82.178,1.980,0.0,0.0,15.684,3.011,76.913,4.391,0.0,0.0,5418328064.0,559079424.0,22243360768.0,1282445312.0
0.0,7.0,93.0,0.0,0.0,0.0,4.082,7.143,52.041,36.735,0.0,0.0,0.980,3.922,13.725,81.373,0.0,0.0,1.020,4.082,10.204,84.694,0.0,0.0,0.0,2.0,98.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,71.717,28.283,0.0,0.0,3.030,1.010,15.152,80.808,0.0,0.0,1.131,3.141,56.658,39.070,0.0,0.0,5423316992.0,561958912.0,22355861504.0,1162076160.0
1.010,0.0,98.990,0.0,0.0,0.0,3.0,0.0,97.0,0.0,0.0,0.0,0.0,4.040,0.0,95.960,0.0,0.0,1.0,0.0,0.0,99.0,0.0,0.0,41.414,0.0,58.586,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,24.0,73.0,0.0,1.0,0.0,0.0,8.0,92.0,0.0,0.0,5.757,0.876,48.185,45.056,0.0,0.125,5424320512.0,561971200.0,22363242496.0,1153679360.0
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.990,0.0,98.020,0.0,0.990,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,86.0,14.0,0.0,0.0,0.0,0.125,73.125,26.625,0.0,0.125,5423366144.0,561975296.0,22363242496.0,1154629632.0
0.990,5.941,77.228,14.851,0.0,0.990,39.394,0.0,60.606,0.0,0.0,0.0,0.0,5.102,0.0,94.898,0.0,0.0,0.0,1.010,0.0,98.990,0.0,0.0,1.010,0.0,98.990,0.0,0.0,0.0,0.0,1.010,98.990,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.030,8.081,88.889,0.0,0.0,5.270,2.008,55.709,37.014,0.0,0.0,5429678080.0,562135040.0,22430830592.0,1080569856.0
0.0,4.040,36.364,59.596,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,20.0,74.0,0.0,0.0,0.0,10.891,0.0,88.119,0.0,0.990,0.0,5.0,92.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.961,0.0,0.0,98.039,0.0,0.0,0.376,3.011,56.211,40.402,0.0,0.0,5429977088.0,562163712.0,22495170560.0,1015902208.0
2.0,2.0,0.0,96.0,0.0,0.0,36.0,1.0,15.0,48.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,5.0,93.0,0.0,0.0,0.0,1.0,53.0,46.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,3.030,96.970,0.0,0.0,4.750,1.0,46.875,47.375,0.0,0.0,5424820224.0,562200576.0,22337556480.0,1178636288.0
6.061,25.253,12.121,56.566,0.0,0.0,1.020,10.204,78.571,10.204,0.0,0.0,1.010,4.040,88.889,6.061,0.0,0.0,0.0,17.822,78.218,3.960,0.0,0.0,0.0,3.093,89.691,7.216,0.0,0.0,2.970,6.931,38.614,51.485,0.0,0.0,0.0,5.102,94.898,0.0,0.0,0.0,6.061,13.131,66.667,14.141,0.0,0.0,2.146,10.732,68.434,18.687,0.0,0.0,5172748288.0,566796288.0,22217035776.0,1546633216.0
40.404,7.071,10.101,42.424,0.0,0.0,7.843,8.824,68.627,14.706,0.0,0.0,1.031,7.216,76.289,15.464,0.0,0.0,1.010,6.061,92.929,0.0,0.0,0.0,3.030,3.030,93.939,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,99.0,1.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,6.784,4.146,79.774,9.171,0.0,0.126,5223534592.0,454311936.0,22213828608.0,1611538432.0
1.010,7.071,0.0,91.919,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,97.938,0.0,2.062,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.377,12.814,62.563,24.246,0.0,0.0,5219303424.0,454324224.0,22096363520.0,1733222400.0
37.374,5.051,4.040,53.535,0.0,0.0,0.980,0.0,1.961,96.078,0.0,0.980,11.0,3.0,84.0,2.0,0.0,0.0,0.0,33.0,28.0,39.0,0.0,0.0,3.0,8.0,80.0,9.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.508,6.383,61.952,25.031,0.0,0.125,5171978240.0,454406144.0,21987631104.0,1889198080.0
1.010,5.051,19.192,74.747,0.0,0.0,1.042,9.375,4.167,85.417,0.0,0.0,0.0,1.0,98.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.990,1.980,94.059,2.970,0.0,0.0,3.0,1.0,16.0,80.0,0.0,0.0,0.990,0.0,99.010,0.0,0.0,0.0,0.0,81.443,18.557,0.0,0.0,0.0,0.883,12.358,56.494,30.265,0.0,0.0,5222203392.0,456257536.0,21944045568.0,1880707072.0
0.0,1.020,32.653,66.327,0.0,0.0,40.0,7.0,4.0,49.0,0.0,0.0,1.0,24.0,43.0,32.0,0.0,0.0,0.0,13.0,87.0,0.0,0.0,0.0,3.0,8.0,67.0,22.0,0.0,0.0,3.960,4.950,21.782,69.307,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,13.0,87.0,0.0,0.0,0.0,5.890,8.897,55.263,29.950,0.0,0.0,5172695040.0,457785344.0,21924577280.0,1948155904.0
0.980,1.961,95.098,0.980,0.0,0.980,28.283,4.040,25.253,41.414,0.0,1.010,5.102,8.163,86.735,0.0,0.0,0.0,0.990,5.941,79.208,13.861,0.0,0.0,21.875,14.583,61.458,2.083,0.0,0.0,4.950,3.960,89.109,1.980,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.663,4.648,80.025,7.538,0.0,0.126,5189193728.0,470495232.0,21765124096.0,2078400512.0
6.122,3.061,84.694,6.122,0.0,0.0,23.232,8.081,61.616,7.071,0.0,0.0,0.0,1.010,91.919,7.071,0.0,0.0,0.0,2.970,77.228,19.802,0.0,0.0,0.0,3.030,88.889,8.081,0.0,0.0,31.313,5.051,57.576,6.061,0.0,0.0,34.0,1.0,65.0,0.0,0.0,0.0,0.0,0.990,99.010,0.0,0.0,0.0,12.075,3.019,78.113,6.792,0.0,0.0,5208358912.0,481959936.0,21766025216.0,2046869504.0
18.367,11.224,68.367,2.041,0.0,0.0,12.121,11.111,74.747,2.020,0.0,0.0,24.0,10.0,64.0,2.0,0.0,0.0,4.040,7.071,86.869,2.020,0.0,0.0,7.843,17.647,74.510,0.0,0.0,0.0,3.960,2.970,92.079,0.990,0.0,0.0,5.051,6.061,85.859,3.030,0.0,0.0,15.306,13.265,67.347,4.082,0.0,0.0,11.097,9.962,77.049,1.892,0.0,0.0,5269024768.0,504700928.0,21829758976.0,1899728896.0
38.235,23.529,37.255,0.980,0.0,0.0,37.0,26.0,37.0,0.0,0.0,0.0,57.143,29.592,13.265,0.0,0.0,0.0,83.0,9.0,8.0,0.0,0.0,0.0,42.0,16.0,42.0,0.0,0.0,0.0,75.258,10.309,14.433,0.0,0.0,0.0,47.959,10.204,41.837,0.0,0.0,0.0,51.020,15.306,33.673,0.0,0.0,0.0,53.711,17.610,28.428,0.252,0.0,0.0,5474127872.0,506716160.0,21865185280.0,1657184256.0
